"Trial","Event_raw","Event_trial","Response","Resp_Int","Initiator","Log_Init","When","Dist_metric","Log_dist_metric","Dist_topological","Ang_area","Rank_area","Loom","Log_loom","Ang_pos","Heading"
"g1",27,27,0,31.13729546,242.6997985,2.385069416,"After",25.9528378,1.414184853,6,0.191637152,5,0.10681415,-0.97137121,2.155640675,5.2756241
"g1",27,27,0,18.29761241,242.6997985,2.385069416,"After",40.90048243,1.611728431,13,0.034557519,12,0.050265482,-1.298730145,1.641186433,3.439601148
"g1",27,27,0,33.01694515,242.6997985,2.385069416,"After",47.28921077,1.674762066,14,0.100530965,10,0.050265482,-1.298730145,2.250114143,5.999261009
"g1",27,27,0,13.5583806,242.6997985,2.385069416,"After",12.9962238,1.113817182,1,0.66287605,1,0,-1000,1.845443398,4.30612405
"g1",27,27,0,22.78351603,242.6997985,2.385069416,"After",24.31887696,1.385943515,4,0.251327412,5,0.043982297,-1.356722092,0.391912409,4.583002502
"g1",27,27,0,2.049032019,242.6997985,2.385069416,"After",24.40842481,1.387539753,5,0.348716785,5,0.009424778,-2.025728873,1.118321758,3.872085784
"g1",27,27,0,11.69025876,242.6997985,2.385069416,"After",34.22280079,1.534315549,9,0,24,0.219911486,-0.657752087,1.450549619,3.757493625
"g1",27,27,0,16.74599987,242.6997985,2.385069416,"After",27.70826233,1.442609291,7,0.311017673,4,0.018849556,-1.724698877,1.466714991,3.738192512
"g1",27,27,0,34.39302498,242.6997985,2.385069416,"After",48.09706536,1.682118579,15,0.169646003,3,0.031415927,-1.502850127,1.2105488,5.077615692
"g1",27,27,0,25.1380765,242.6997985,2.385069416,"After",36.2773561,1.559635628,10,0.09424778,12,0.015707963,-1.803880123,1.048643864,3.727682223
"g1",27,27,0,24.09429754,242.6997985,2.385069416,"After",37.84140706,1.577967276,12,0.2136283,3,0,-1000,1.130750081,5.017372406
"g1",27,27,0,22.29855398,242.6997985,2.385069416,"After",37.43215434,1.573244823,11,0.191637152,6,0.009424778,-2.025728873,0.604828485,4.018456867
"g1",27,27,0,20.180113,242.6997985,2.385069416,"After",19.76120574,1.29581344,3,0.392699082,1,0.015707963,-1.803880123,0.943362331,4.884644116
"g1",27,27,0,9.880980749,242.6997985,2.385069416,"After",28.56052127,1.45576613,8,0.166504411,2,0,-1000,0.080755947,1.297600314
"g1",28,28,1,815.822052,307.9934297,2.488541452,"After",7.510621558,0.875675879,2,0.72256631,1,0.006283185,-2.201820132,1.841329137,0.777811198
"g1",28,28,0,16.71965023,307.9934297,2.488541452,"After",34.89695856,1.542787578,13,0.056548668,19,0.006283185,-2.201820132,0.019877905,1.983978936
"g1",28,28,0,36.24840493,307.9934297,2.488541452,"After",23.3747837,1.368747601,8,0.100530965,12,0.037699112,-1.423668881,3.040426872,3.566417465
"g1",28,28,0,35.95467676,307.9934297,2.488541452,"After",16.6612851,1.221708496,5,0.169646003,11,0.018849556,-1.724698877,3.008496339,2.379427346
"g1",28,28,0,29.9510291,307.9934297,2.488541452,"After",17.36114429,1.239578347,7,0.116238928,12,0,-1000,0.263459257,2.027884406
"g1",28,28,0,10.53151632,307.9934297,2.488541452,"After",27.1907266,1.434420813,10,0.05969026,12,0.018849556,-1.724698877,3.014963374,3.081383596
"g1",28,28,0,27.14982192,307.9934297,2.488541452,"After",38.62154739,1.58682967,14,0.056548668,15,0.04712389,-1.326758868,0.288152498,2.6931414
"g1",28,28,0,22.36635319,307.9934297,2.488541452,"After",15.83397674,1.199590003,4,0.40212386,4,0.012566371,-1.900790136,2.191474402,2.601630917
"g1",28,28,0,1.674445214,307.9934297,2.488541452,"After",32.67314003,1.514190874,12,0.160221225,8,0.163362818,-0.786846784,2.472030054,2.810590391
"g1",28,28,0,5.806278988,307.9934297,2.488541452,"After",25.44539736,1.405609237,9,0.034557519,20,0,-1000,2.637160685,3.386652574
"g1",28,28,0,1.649231601,307.9934297,2.488541452,"After",38.88696479,1.589804047,15,0.069115038,18,0,-1000,2.785222601,2.311493419
"g1",28,28,0,58.90620345,307.9934297,2.488541452,"After",10.50815076,1.021526295,3,0.559203492,3,0.009424778,-2.025728873,2.265194448,2.583378354
"g1",28,28,0,7.523683743,307.9934297,2.488541452,"After",17.22111333,1.236061225,6,0.109955743,13,0.210486708,-0.676775325,2.516719201,2.605268279
"g1",28,28,0,55.15661696,307.9934297,2.488541452,"After",7.232880455,0.859311287,1,0.66287605,3,0.006283185,-2.201820132,2.579047733,2.462849473
"g1",28,28,0,7.707520716,307.9934297,2.488541452,"After",28.94173975,1.461524634,11,0,16,0.056548668,-1.247577622,2.279186078,2.674960514
"g1",28,28,0,32.65272984,307.9934297,2.488541452,"After",42.51116193,1.628502975,16,0,27,0.006283185,-2.201820132,2.507507896,2.404235584
"g1",29,29,0,1.026731757,286.691826,2.457415311,"After",42.21736078,1.62549108,15,0.075398224,21,0.006283185,-2.201820132,0.695274245,0.210956774
"g1",29,29,0,11.60923374,286.691826,2.457415311,"After",37.33905462,1.572163318,12,0,12,0.028274334,-1.548607618,2.140558472,3.001720393
"g1",29,29,0,13.60733993,286.691826,2.457415311,"After",28.18732668,1.450053889,10,0,30,0.05969026,-1.224096526,0.113369748,0.258148635
"g1",29,29,0,1.699802104,286.691826,2.457415311,"After",37.82626333,1.577793442,13,0,26,0.031415927,-1.502850127,0.525562139,0.007411202
"g1",29,29,0,7.347194504,286.691826,2.457415311,"After",34.13083204,1.533146876,11,0.169646003,7,0.087964594,-1.055692096,2.199333613,0.103286121
"g1",29,29,0,31.47860986,286.691826,2.457415311,"After",18.17623136,1.259503842,5,0.128805299,12,0.056548668,-1.247577622,0.007010061,1.290755886
"g1",29,29,0,13.70563479,286.691826,2.457415311,"After",22.46332346,1.351474011,7,0.191637152,11,0.012566371,-1.900790136,0.691334932,0.901466895
"g1",29,29,0,18.83413639,286.691826,2.457415311,"After",13.89663292,1.142909586,3,0,24,0.031415927,-1.502850127,2.819237158,2.159604784
"g1",29,29,0,58.81904723,286.691826,2.457415311,"After",12.73039835,1.104841994,2,0.223053078,5,0.119380521,-0.923066531,2.385000754,1.885630701
"g1",29,29,0,19.48436768,286.691826,2.457415311,"After",43.416947,1.637659281,16,0,18,0,-1000,2.169544655,1.858957509
"g1",29,29,0,16.00528869,286.691826,2.457415311,"After",27.33891477,1.436781271,9,0.131946891,13,0,-1000,0.559394298,0.715764133
"g1",29,29,0,2.393687977,286.691826,2.457415311,"After",25.52479289,1.406962227,8,0.191637152,6,0.018849556,-1.724698877,2.281868308,0.866000991
"g1",29,29,0,9.340906399,286.691826,2.457415311,"After",20.08173352,1.3028012,6,0.194778745,7,0.078539816,-1.104910119,2.30264545,0.828118425
"g1",29,29,0,57.00122694,286.691826,2.457415311,"After",7.310094923,0.863923016,1,0.436681379,4,0.015707963,-1.803880123,2.971908926,0.455541478
"g1",29,29,0,26.83472065,286.691826,2.457415311,"After",41.19087181,1.614800984,14,0,16,0.185353967,-0.731998116,0.715952493,0.381326713
"g1",29,29,0,32.07029786,286.691826,2.457415311,"After",14.91635885,1.173662823,4,0.474380491,3,0,-1000,2.091842799,3.054222859
"g1",30,30,0,16.80022114,292.1561434,2.465615023,"After",34.56588638,1.538647698,9,0.223053078,11,0,-1000,1.613769928,1.565125099
"g1",30,30,0,19.40367348,292.1561434,2.465615023,"After",49.43909358,1.6940705,15,0.025132741,28,0.028274334,-1.548607618,2.197327268,1.061384116
"g1",30,30,0,16.06558378,292.1561434,2.465615023,"After",35.72465511,1.552968045,11,0.179070781,8,0.072256631,-1.141122291,2.066353375,0.205969613
"g1",30,30,0,48.37103935,292.1561434,2.465615023,"After",10.13932923,1.006009225,3,0.750840644,1,0.031415927,-1.502850127,0.995367802,1.796323852
"g1",30,30,0,44.51067597,292.1561434,2.465615023,"After",36.08623422,1.557341564,12,0,2,0.018849556,-1.724698877,1.950674194,0.094609386
"g1",30,30,0,1.290722418,292.1561434,2.465615023,"After",23.9056251,1.378500104,5,0.204203522,8,0.141371669,-0.849637614,2.152232455,1.129475553
"g1",30,30,0,33.01215225,292.1561434,2.465615023,"After",7.54258324,0.877520112,1,0.417831823,2,0.012566371,-1.900790136,2.61699089,4.306204778
"g1",30,30,0,16.34453003,292.1561434,2.465615023,"After",25.20870487,1.401550534,6,0.05969026,18,0.050265482,-1.298730145,2.404992757,1.147171816
"g1",30,30,0,14.40869853,292.1561434,2.465615023,"After",8.574659116,0.933216864,2,0.603185789,1,0.122522113,-0.91178552,2.139392524,1.10954792
"g1",30,30,0,10.9210778,292.1561434,2.465615023,"After",35.68027003,1.552428132,10,0.138230077,8,0.194778745,-0.710458438,1.968386638,1.186147915
"g1",30,30,0,11.93555256,292.1561434,2.465615023,"After",44.77642776,1.651049443,14,0,28,0.053407075,-1.272401206,1.979540642,1.14857201
"g1",30,30,0,34.44970664,292.1561434,2.465615023,"After",20.97133079,1.321625991,4,0.172787596,3,0,-1000,1.058230396,3.913779038
"g1",30,30,0,5.284901372,292.1561434,2.465615023,"After",39.77602518,1.599621382,13,0,25,0.09424778,-1.025728873,1.973164744,4.113883675
"g1",30,30,0,14.10114276,292.1561434,2.465615023,"After",27.02063333,1.431695524,8,0.289026524,4,0,-1000,1.536756028,1.616772079
"g1",30,30,0,0.657437367,292.1561434,2.465615023,"After",26.48001119,1.422918164,7,0.276460154,6,0.320442451,-0.494249956,1.780984606,1.663479406
"g1",31,31,0,8.365153051,362.2913866,2.559058009,"After",28.81523449,1.459622158,4,0.091106187,16,0.062831853,-1.201820132,0.377938988,1.622634697
"g1",31,31,0,15.56294866,362.2913866,2.559058009,"After",46.23325407,1.664954462,14,0,32,0.15393804,-0.812654047,0.341926272,1.760441973
"g1",31,31,0,23.62295337,362.2913866,2.559058009,"After",33.90747922,1.530295504,7,0.163362818,6,0,-1000,2.681232309,1.813904279
"g1",31,31,0,29.07263802,362.2913866,2.559058009,"After",42.59989019,1.62940848,11,0.194778745,3,0.065973446,-1.180630833,2.181332322,1.694127917
"g1",31,31,0,12.56760476,362.2913866,2.559058009,"After",14.5592977,1.163140426,1,0.600044197,1,0.006283185,-2.201820132,1.772922617,1.384843065
"g1",31,31,0,6.234620994,362.2913866,2.559058009,"After",40.21666977,1.604406105,10,0,29,0.100530965,-0.997700149,0.8576199,2.075356309
"g1",31,31,0,1.867960571,362.2913866,2.559058009,"After",29.36694172,1.467858721,5,0.207345115,9,0,-1000,0.926908546,1.46734658
"g1",31,31,0,6.646929837,362.2913866,2.559058009,"After",45.27874119,1.655894344,13,0.103672558,17,0.05969026,-1.224096526,0.679549121,2.04519511
"g1",31,31,0,6.110264237,362.2913866,2.559058009,"After",35.32320929,1.548060155,9,0.182212374,11,0.05969026,-1.224096526,1.268254507,1.18557328
"g1",31,31,0,15.96956158,362.2913866,2.559058009,"After",26.95843474,1.430694673,3,0.285884931,5,0.40212386,-0.395640158,1.235790711,1.379214765
"g1",31,31,0,25.17358234,362.2913866,2.559058009,"After",34.90041075,1.542830538,8,0.182212374,6,0.034557519,-1.461457442,1.834186947,1.650969634
"g1",31,31,0,2.677906745,362.2913866,2.559058009,"After",20.3630642,1.308843131,2,0.204203522,9,0.081681409,-1.087876779,0.642091062,1.491546143
"g1",31,31,0,16.44220609,362.2913866,2.559058009,"After",47.47397589,1.676455605,15,0.028274334,28,0,-1000,0.111098623,2.330646251
"g1",31,31,0,5.56507934,362.2913866,2.559058009,"After",43.17587934,1.635241191,12,0.207345115,7,0.100530965,-0.997700149,1.554123291,1.722353174
"g1",31,31,0,22.97805543,362.2913866,2.559058009,"After",32.4990673,1.511870897,6,0.053407075,23,0.034557519,-1.461457442,0.051385607,1.561996039
"g1",31,31,0,8.402441593,362.2913866,2.559058009,"After",49.46652883,1.694311436,17,0,29,0.125663706,-0.900790136,0.865468503,1.986632109
"g1",31,31,0,9.250716037,362.2913866,2.559058009,"After",47.89708225,1.680309058,16,0.072256631,14,0.081681409,-1.087876779,1.245881756,1.428164449
"g1",32,32,0,1.21161963,179.6430478,2.254410415,"After",44.53360761,1.648687878,1,0.15393804,6,0.012566371,-1.900790136,1.184722725,1.461671302
"g1",33,33,0,14.13805889,445.4065208,2.648756571,"After",36.67292809,1.564345587,26,0,29,0.062831853,-1.201820132,0.555114667,3.675232452
"g1",33,33,0,1.304247434,445.4065208,2.648756571,"After",28.39762139,1.453281965,17,0.069115038,15,0.009424778,-2.025728873,2.136419213,1.675386745
"g1",33,33,0,29.28913937,445.4065208,2.648756571,"After",22.71161485,1.356248015,12,0,29,0.075398224,-1.122638886,0.553146181,1.740276226
"g1",33,33,0,21.42414023,445.4065208,2.648756571,"After",8.478092507,0.928298151,3,0.238761042,11,0.009424778,-2.025728873,0.002332354,1.866491834
"g1",33,33,0,8.127846139,445.4065208,2.648756571,"After",41.0131414,1.612923035,31,0.163362818,11,0.131946891,-0.879600837,1.717530594,1.82204433
"g1",33,33,0,17.57483579,445.4065208,2.648756571,"After",40.50586232,1.607517882,30,0,32,0.46181412,-0.335532793,1.163996958,1.957275435
"g1",33,33,0,7.03049758,445.4065208,2.648756571,"After",40.45048517,1.606923735,29,0.009424778,26,0.04712389,-1.326758868,1.87791842,2.031473075
"g1",33,33,0,9.664127133,445.4065208,2.648756571,"After",29.33080166,1.467323933,18,0.05969026,21,0.031415927,-1.502850127,1.850836073,1.876417744
"g1",33,33,0,49.36751464,445.4065208,2.648756571,"After",6.463015191,0.810435177,2,1.068141502,1,0.003141593,-2.502850127,1.98049434,1.378328341
"g1",33,33,0,34.62904086,445.4065208,2.648756571,"After",19.3936109,1.287658678,9,0.197920337,17,0.053407075,-1.272401206,0.905180293,2.227681939
"g1",33,33,0,1.557432646,445.4065208,2.648756571,"After",23.25976351,1.366605295,13,0,29,1.671327292,0.223061505,1.086646411,1.862219634
"g1",33,33,0,8.222901421,445.4065208,2.648756571,"After",42.30286028,1.626369733,32,0.194778745,6,0.144513262,-0.840092296,1.501889058,2.200396511
"g1",33,33,0,17.82656293,445.4065208,2.648756571,"After",15.53056786,1.191187336,6,0.219911486,10,0.179070781,-0.746975272,1.719832613,1.927180803
"g1",33,33,0,16.90416619,445.4065208,2.648756571,"After",31.31368957,1.495734242,22,0.04712389,24,0.012566371,-1.900790136,0.794958706,1.996185402
"g1",33,33,0,10.14222854,445.4065208,2.648756571,"After",36.99869207,1.568186372,27,0,26,0.100530965,-0.997700149,0.953900703,1.94732262
"g1",33,33,0,3.134645319,445.4065208,2.648756571,"After",43.49510804,1.638440414,33,0,22,0.131946891,-0.879600837,0.98044396,0.618615578
"g1",33,33,0,12.53243981,445.4065208,2.648756571,"After",26.54620721,1.42400248,16,0,14,0.097389372,-1.011488433,0.149407045,1.819040284
"g1",33,33,0,15.07140315,445.4065208,2.648756571,"After",34.1652889,1.533585097,25,0,18,0.04712389,-1.326758868,0.004002595,0.439984622
"g1",33,33,0,6.713114115,445.4065208,2.648756571,"After",29.68959105,1.472604216,19,0,26,0.04712389,-1.326758868,0.004481854,2.041950517
"g1",33,33,0,15.3846234,445.4065208,2.648756571,"After",19.7958966,1.296575177,10,0.078539816,16,0,-1000,0.460297228,2.85762432
"g1",33,33,0,43.14433559,445.4065208,2.648756571,"After",13.87590015,1.142261166,5,0,24,0,-1000,0.285344849,3.893056743
"g1",33,33,0,14.22898337,445.4065208,2.648756571,"After",30.18956451,1.479856848,20,0,28,0,-1000,0.326651459,1.225316494
"g1",33,33,0,0.538375579,445.4065208,2.648756571,"After",21.61943605,1.334844361,11,0,26,0.056548668,-1.247577622,0.024515546,2.033429993
"g1",33,33,0,4.485965902,445.4065208,2.648756571,"After",32.14773962,1.507150442,23,0,22,0.075398224,-1.122638886,0.175832639,0.17510413
"g1",33,33,0,9.098335291,445.4065208,2.648756571,"After",25.92835019,1.413774884,15,0,30,0.053407075,-1.272401206,0.381136599,0.821702504
"g1",33,33,0,19.00996917,445.4065208,2.648756571,"After",33.1420565,1.520379453,24,0,12,0,-1000,0.158465562,0.823525313
"g1",33,33,0,0.363630316,445.4065208,2.648756571,"After",25.75685535,1.410892839,14,0,27,0.097389372,-1.011488433,0.037561026,1.908357352
"g1",33,33,0,51.88625081,445.4065208,2.648756571,"After",13.60128344,1.133579891,4,0.46181412,4,0.009424778,-2.025728873,0.703515514,3.562397474
"g1",33,33,0,8.555476365,445.4065208,2.648756571,"After",44.83384315,1.651605968,34,0,26,0.09424778,-1.025728873,0.240892464,1.891942586
"g1",33,33,0,20.02009642,445.4065208,2.648756571,"After",38.16612628,1.581678083,28,0,15,0.119380521,-0.923066531,0.231145674,3.616687738
"g1",33,33,0,19.04337403,445.4065208,2.648756571,"After",18.04534255,1.256365131,7,0.072256631,22,0,-1000,0.011214892,1.638266072
"g1",33,33,0,5.838824191,445.4065208,2.648756571,"After",5.528894892,0.742638334,1,0.684867198,4,0.128805299,-0.890066271,0.088285581,2.021709578
"g1",33,33,0,5.199933527,445.4065208,2.648756571,"After",18.31483009,1.262802894,8,0,30,0.043982297,-1.356722092,0.175114005,2.72309082
"g1",33,33,0,11.46452766,445.4065208,2.648756571,"After",30.27790983,1.481125891,21,0,10,0,-1000,0.228868566,3.069768141
"g1",34,34,0,16.33932831,153.0630854,2.184870464,"After",34.9157766,1.543021706,15,0.163362818,17,0.015707963,-1.803880123,0.488498647,0.672829741
"g1",34,34,0,59.49280938,153.0630854,2.184870464,"After",49.37486949,1.693505961,19,0.091106187,18,0.003141593,-2.502850127,2.35348536,0.22273643
"g1",34,34,0,9.876745347,153.0630854,2.184870464,"After",23.66539084,1.374113681,5,0.298451302,7,0.053407075,-1.272401206,1.787282198,1.241451121
"g1",34,34,0,10.96564914,153.0630854,2.184870464,"After",33.79969481,1.528912779,14,0.229336264,5,0.009424778,-2.025728873,1.844915531,1.009837552
"g1",34,34,0,27.09413809,153.0630854,2.184870464,"After",46.29238803,1.665509585,18,0.075398224,17,0,-1000,2.594789319,0.119280081
"g1",34,34,0,45.68507606,153.0630854,2.184870464,"After",16.86794525,1.227062183,3,0.273318561,6,0.040840704,-1.388906775,0.331652511,1.052411388
"g1",34,34,0,19.78042891,153.0630854,2.184870464,"After",28.61099955,1.45653303,10,0.087964594,18,0.056548668,-1.247577622,0.855847992,0.746752257
"g1",34,34,0,16.07191924,153.0630854,2.184870464,"After",25.96730715,1.414426915,8,0.078539816,14,0.025132741,-1.59976014,1.14716846,0.940026298
"g1",34,34,0,21.0552119,153.0630854,2.184870464,"After",12.96363403,1.112726762,2,0.546637122,4,0,-1000,0.911810752,0.99160579
"g1",34,34,0,6.124403487,153.0630854,2.184870464,"After",27.83317843,1.444562804,9,0.207345115,8,0,-1000,1.213218,1.450891497
"g1",34,34,0,22.15923889,153.0630854,2.184870464,"After",23.94483126,1.379211781,6,0,32,0.050265482,-1.298730145,0.243808567,0.253118652
"g1",34,34,0,7.262562485,153.0630854,2.184870464,"After",33.53512969,1.52549999,12,0.150796447,9,0.021991149,-1.657752087,0.922285535,0.544949969
"g1",34,34,0,24.16372528,153.0630854,2.184870464,"After",31.85528967,1.503181559,11,0.072256631,11,0.05969026,-1.224096526,1.061307792,1.552150295
"g1",34,34,0,29.20101384,153.0630854,2.184870464,"After",41.18346436,1.614722877,16,0.135088484,7,0,-1000,2.129326498,0.345177407
"g1",34,34,0,4.298556076,153.0630854,2.184870464,"After",12.18724229,1.085905445,1,0.684867198,2,0,-1000,1.880165694,1.329576618
"g1",34,34,0,27.62489703,153.0630854,2.184870464,"After",20.11773869,1.303579163,4,0.15393804,12,0.050265482,-1.298730145,1.036369034,0.945301455
"g1",34,34,0,22.87462088,153.0630854,2.184870464,"After",24.18797258,1.383599468,7,0.197920337,5,0.028274334,-1.548607618,1.186145606,1.22888862
"g1",34,34,0,58.50257496,153.0630854,2.184870464,"After",33.78023987,1.528662729,13,0.135088484,13,0.028274334,-1.548607618,2.323752525,0.018368
"g1",34,34,0,19.86401378,153.0630854,2.184870464,"After",43.09970393,1.634474287,17,0.072256631,17,0.040840704,-1.388906775,2.33220937,0.124170162
"g1",35,35,0,13.67750154,423.4612322,2.626813657,"After",41.13483763,1.614209787,8,0,29,0.009424778,-2.025728873,2.549317326,2.564895998
"g1",35,35,0,61.96226642,423.4612322,2.626813657,"After",15.48677796,1.189961072,2,0.188495559,4,0,-1000,2.650328158,3.103236477
"g1",35,35,0,19.09046228,423.4612322,2.626813657,"After",10.49356272,1.020922963,1,0.823097275,1,0,-1000,2.195146917,3.270012104
"g1",35,35,0,5.808622811,423.4612322,2.626813657,"After",44.3671308,1.647061344,11,0.078539816,10,0.251327412,-0.59976014,0.051075435,2.880018275
"g1",35,35,0,25.35066478,423.4612322,2.626813657,"After",43.68985894,1.640380643,10,0.091106187,7,0.037699112,-1.423668881,3.117004513,2.779108035
"g1",35,35,0,33.65276038,423.4612322,2.626813657,"After",40.07047941,1.602824538,7,0,32,0.314159265,-0.502850127,2.848162792,2.596303212
"g1",35,35,0,9.148956402,423.4612322,2.626813657,"After",34.52001292,1.53807095,5,0.072256631,12,0.069115038,-1.160427446,2.860962913,2.590096232
"g1",35,35,0,36.03323628,423.4612322,2.626813657,"After",26.53316906,1.423789124,3,0.119380521,9,0.009424778,-2.025728873,0.096779782,3.292121239
"g1",35,35,0,34.75523098,423.4612322,2.626813657,"After",42.66042655,1.630025194,9,0.10681415,13,0.062831853,-1.201820132,2.286543375,2.187176508
"g1",35,35,0,13.72519112,423.4612322,2.626813657,"After",38.99071361,1.590961184,6,0.021991149,28,0.018849556,-1.724698877,0.101629924,2.724428106
"g1",35,35,0,32.14838377,423.4612322,2.626813657,"After",26.63632377,1.425474285,4,0.138230077,6,0.021991149,-1.657752087,2.487130065,2.502406411
"g1",35,35,0,16.53959572,423.4612322,2.626813657,"After",46.75244631,1.66980434,12,0.081681409,13,0.012566371,-1.900790136,2.490302143,2.278005733
"g1",36,36,0,16.89303072,110.1130699,2.041838871,"After",47.38394266,1.675631194,19,0.069115038,25,0.040840704,-1.388906775,2.578074848,2.365213346
"g1",36,36,0,10.84370685,110.1130699,2.041838871,"After",36.47895255,1.56204236,12,0,32,0.006283185,-2.201820132,3.026034671,0.885266114
"g1",36,36,0,16.79118542,110.1130699,2.041838871,"After",14.548685,1.162823741,2,0.398982267,5,0,-1000,2.412872324,1.632007088
"g1",36,36,0,18.17257983,110.1130699,2.041838871,"After",43.97808444,1.643236309,16,0.169646003,10,0,-1000,1.923815201,2.167611306
"g1",36,36,0,12.84928616,110.1130699,2.041838871,"After",48.37193683,1.684593477,20,0,30,0.003141593,-2.502850127,3.050515695,0.130601403
"g1",36,36,0,30.13843674,110.1130699,2.041838871,"After",35.83350319,1.554289268,11,0.056548668,20,0.003141593,-2.502850127,1.795834318,1.870248499
"g1",36,36,0,19.97686615,110.1130699,2.041838871,"After",46.60649358,1.66844643,18,0,28,0.056548668,-1.247577622,2.891452033,0.639373761
"g1",36,36,0,6.546753098,110.1130699,2.041838871,"After",31.60050547,1.49969403,8,0.15393804,19,0.028274334,-1.548607618,2.64861857,1.925962878
"g1",36,36,0,31.41199659,110.1130699,2.041838871,"After",25.93678672,1.413916171,6,0.30787608,8,0.018849556,-1.724698877,2.03413499,1.789354215
"g1",36,36,0,16.85157121,110.1130699,2.041838871,"After",42.2666298,1.62599762,14,0,32,0,-1000,2.461268977,1.721464442
"g1",36,36,0,22.28779426,110.1130699,2.041838871,"After",15.09967483,1.178967595,3,0.584336234,4,0,-1000,1.755798181,1.267636417
"g1",36,36,0,25.3456026,110.1130699,2.041838871,"After",40.43295882,1.606735523,13,0.072256631,17,0.006283185,-2.201820132,2.85036274,0.566298495
"g1",36,36,0,32.20114283,110.1130699,2.041838871,"After",34.43800857,1.53703803,9,0.050265482,23,0.037699112,-1.423668881,3.050958068,0.404341024
"g1",36,36,0,32.44737881,110.1130699,2.041838871,"After",19.54428332,1.29101975,5,0.464955713,3,0.021991149,-1.657752087,1.528643562,2.080940996
"g1",36,36,0,25.60050888,110.1130699,2.041838871,"After",18.31045404,1.262699114,4,0.075398224,17,0,-1000,0.040030378,0.622114611
"g1",36,36,0,2.546473959,110.1130699,2.041838871,"After",26.07066093,1.416152041,7,0.2136283,11,0.015707963,-1.803880123,2.513477182,1.410211343
"g1",36,36,0,1.670537689,110.1130699,2.041838871,"After",43.10241035,1.634501557,15,0.081681409,24,0.021991149,-1.657752087,2.840367835,1.391847483
"g1",36,36,0,1.25294006,110.1130699,2.041838871,"After",45.4319146,1.657361039,17,0.157079633,18,0,-1000,2.239660822,2.113116315
"g1",36,36,0,19.58447738,110.1130699,2.041838871,"After",34.69567853,1.540275385,10,0.043982297,29,0.015707963,-1.803880123,2.061610904,1.939236662
"g1",36,36,0,35.75596652,110.1130699,2.041838871,"After",13.55720975,1.132170315,1,0.631460123,2,0.006283185,-2.201820132,0.960222168,2.119113491
"g1",37,37,0,14.00701562,351.2323616,2.545594524,"After",41.65358103,1.619652344,6,0.116238928,8,0.065973446,-1.180630833,0.729206515,3.678924437
"g1",37,37,0,39.31323135,351.2323616,2.545594524,"After",33.13096453,1.52023408,3,0.037699112,13,0.015707963,-1.803880123,0.032593559,3.652145095
"g1",37,37,0,5.853102838,351.2323616,2.545594524,"After",38.28552255,1.583034579,5,0.04712389,10,0.012566371,-1.900790136,0.086180724,5.563650156
"g1",37,37,0,30.8341616,351.2323616,2.545594524,"After",26.07559767,1.416234271,2,0.097389372,4,0.018849556,-1.724698877,0.256908705,4.679924107
"g1",37,37,0,9.709753707,351.2323616,2.545594524,"After",33.5191419,1.525292892,4,0.075398224,9,0.012566371,-1.900790136,0.194094972,3.951306009
"g1",37,37,0,38.46732603,351.2323616,2.545594524,"After",11.6966658,1.068062081,1,0.420973416,2,0.012566371,-1.900790136,0.663438772,0.659286763
"g1",38,38,0,9.982390686,397.4931525,2.599329652,"After",6.678119672,0.824654197,1,1.130973355,1,0.009424778,-2.025728873,2.046261321,1.040851497
"g1",38,38,0,10.87424651,397.4931525,2.599329652,"After",43.41444888,1.637634292,31,0,25,0.628318531,-0.201820132,2.46658305,3.663935637
"g1",38,38,0,56.40220394,397.4931525,2.599329652,"After",30.28253602,1.481192243,22,0,23,0.034557519,-1.461457442,0.526490261,2.4838404
"g1",38,38,0,1.954040368,397.4931525,2.599329652,"After",30.13189455,1.479026439,21,0.226194671,7,0,-1000,1.044165255,1.395542711
"g1",38,38,0,12.8792779,397.4931525,2.599329652,"After",39.59427296,1.597632373,29,0.04712389,20,0,-1000,3.082477002,2.494280761
"g1",38,38,0,22.21016759,397.4931525,2.599329652,"After",35.92458285,1.555391734,27,0.09424778,8,0.100530965,-0.997700149,1.263150215,0.99795812
"g1",38,38,0,3.345360959,397.4931525,2.599329652,"After",40.3495316,1.605838498,30,0.087964594,20,0.012566371,-1.900790136,2.730247577,3.034073246
"g1",38,38,0,13.32013018,397.4931525,2.599329652,"After",31.5480866,1.498973024,23,0.138230077,12,0.084823002,-1.071486363,2.293438546,2.65987119
"g1",38,38,0,1.62938207,397.4931525,2.599329652,"After",23.32689875,1.367857004,13,0,23,0.012566371,-1.900790136,0.627441597,1.510790885
"g1",38,38,0,11.94230246,397.4931525,2.599329652,"After",16.99360274,1.230285461,9,0.226194671,6,0.075398224,-1.122638886,1.279107452,2.768807013
"g1",38,38,0,15.12208753,397.4931525,2.599329652,"After",16.39652818,1.2147519,8,0,27,0.138230077,-0.859397451,0.812417482,1.66171369
"g1",38,38,0,7.628758847,397.4931525,2.599329652,"After",9.881838743,0.994837763,3,0.691150384,2,0.169646003,-0.770456367,2.233166399,5.152693867
"g1",38,38,0,1.108553954,397.4931525,2.599329652,"After",12.95660246,1.112491134,6,0.417831823,6,0.04712389,-1.326758868,0.851832659,1.286326
"g1",38,38,0,11.34081166,397.4931525,2.599329652,"After",47.45567897,1.676288191,32,0.043982297,22,0.172787596,-0.762487438,2.592691593,3.393501899
